,state,name,lat,lon,type,capacity(MW),production (GWh)
4966,NC,Harrell's Hill Solar Center LLC,35.211944,-78.100833,SOLAR,5.0,0.0
4967,NC,Harris,35.6334,-78.9556,NUCLEAR,950.9,8048.575
4968,NC,Haw River Hydro,35.9483,-79.3244,HYDRO,1.5,5.367999999999999
4969,NC,Hawkins Solar,36.321944,-79.751667,SOLAR,5.0,0.0
4970,NC,Haynes Farm,35.525833,-81.23527800000001,SOLAR,5.0,8.876
4971,NC,Hereford Holdings`,35.319722,-81.95083299999999,SOLAR,5.0,0.0
4972,NC,Hickory,34.802222,-78.009167,SOLAR,5.0,0.0
4973,NC,"High Point, Fairfield",35.9269,-79.9858,OIL,1.8,-0.048
4974,NC,"High Point, Jackson Lake",35.944444,-79.943055,OIL,1.8,0.0
4975,NC,"High Point, POLO",35.97,-79.96,OIL,1.8,-0.002
4976,NC,"High Point, Pump Station Rd",35.9861,-79.9497,OIL,3.6,0.026000000000000002
4977,NC,High Rock Hydro,35.6008,-80.2339,HYDRO,33.0,125.21600000000001
4978,NC,High Shoals Hydro (NC),35.394254,-81.201002,HYDRO,1.8,17.169
4979,NC,High Shoals PV1,35.396478,-81.219144,SOLAR,16.0,0.0
4980,NC,Highland Solar Center LLC,35.363889,-77.451944,SOLAR,5.0,0.0
4981,NC,Highwater Solar I,35.433889,-77.99,SOLAR,4.9,0.0
4982,NC,Hiwassee Dam,35.150864,-84.177533,HYDRO,165.6,250.965
4983,NC,Holger Holdings,34.94,-78.283333,SOLAR,5.0,0.0
4984,NC,Holstein Plant,34.774167,-79.34083299999999,SOLAR,20.0,0.0
4985,NC,Huntersville Delivery No 2,35.3833,-80.8328,OIL,2.2,-0.067
4986,NC,Husky Solar,36.2847,-79.5667,SOLAR,5.0,0.0
4987,NC,Hutchinson Farm,35.260833,-81.515833,SOLAR,5.0,0.451
4988,NC,Ingredion Winston Salem,36.033761,-80.227404,BIOMASS,8.4,49.193999999999996
4989,NC,"Innovative Solar 14, LLC",35.368889,-82.3575,SOLAR,2.0,0.9640000000000001
4990,NC,"Innovative Solar 15, LLC",35.319444,-81.764167,SOLAR,1.7,1.186
4991,NC,Innovative Solar 23,35.259825,-81.41901899999999,SOLAR,1.9,0.0
4992,NC,Innovative Solar 33,35.193333,-81.729444,SOLAR,30.5,0.0
4993,NC,Innovative Solar 34,35.153915999999995,-79.631788,SOLAR,47.7,0.0
4994,NC,Innovative Solar 37,34.838297,-79.943889,SOLAR,78.7,0.0
4995,NC,Innovative Solar 38,35.075047,-77.926108,SOLAR,34.0,0.0
4996,NC,Innovative Solar 44,34.859,-79.108,SOLAR,4.9,0.0
4997,NC,Innovative Solar 46,34.918194,-78.94355,SOLAR,78.5,0.0
4998,NC,Innovative Solar 47,34.801933,-79.332447,SOLAR,33.8,0.0
4999,NC,Innovative Solar 48,34.711628000000005,-79.30235,SOLAR,4.9,0.0
5000,NC,Innovative Solar 53,34.905055,-79.30351800000001,SOLAR,40.0,0.0
5001,NC,Innovative Solar 54,35.213696999999996,-77.712408,SOLAR,50.0,0.0
5002,NC,Innovative Solar 55,34.695,-79.21600000000001,SOLAR,5.0,0.0
5003,NC,Innovative Solar 6,35.6575,-82.710278,SOLAR,3.6,0.0
5004,NC,Innovative Solar 64,35.041047999999996,-78.329675,SOLAR,4.9,0.0
5005,NC,Innovative Solar 67,34.623309000000006,-78.005377,SOLAR,33.3,0.0
5006,NC,Innovative Solar 68,34.850665,-78.779228,SOLAR,48.3,0.0
5007,NC,Innovative Solar 71,34.132314,-78.854481,SOLAR,5.0,0.0
5008,NC,Innovative Solar 72,34.191063,-78.872268,SOLAR,33.5,0.0
5009,NC,International Paper Riegelwood Mill,34.3533,-78.2137,BIOMASS,61.5,286.68312599999996
5010,NC,Iredell County LFG Facility,35.769281,-80.826001,BIOMASS,3.2,25.002
5011,NC,Ivy River Hydro,35.771627,-82.61827,HYDRO,1.2,0.0
5012,NC,Jackson Solar Farm,34.866944000000004,-80.691389,SOLAR,5.0,0.0
5013,NC,Jacob Solar,36.2922,-79.6214,SOLAR,5.0,0.0
5014,NC,Jakana Solar,35.875278,-77.08111099999999,SOLAR,5.0,0.65142
5015,NC,Jamesville Solar,35.810278000000004,-76.878889,SOLAR,5.0,0.0
5016,NC,Jordan Hydroelectric Project,35.654722,-79.068333,HYDRO,4.4,12.632
5017,NC,KapStone Paper and Packaging Corp,36.4769,-77.6414,COAL,28.3,195.101724
5018,NC,Katherine Solar,36.215,-79.516111,SOLAR,5.0,0.0
5019,NC,Keen Farm,35.426667,-78.4,SOLAR,5.0,0.0
5020,NC,Kelford,36.148056,-77.21194399999999,SOLAR,20.0,0.0
