,state,name,lat,lon,type,capacity(MW),production (GWh)
6965,PA,Sandy Ridge Wind Farm,40.729207,-78.28735,WIND,50.0,148.96200000000002
6966,PA,Schuylkill Generating Station,39.9419,-75.1883,OIL,232.9,2.447
6967,PA,Scrubgrass Generating Plant,41.2691,-79.8134,COAL,94.7,504.78899900000005
6968,PA,SECCRA Community Landfill,39.8639,-75.8428,BIOMASS,3.6,9.958
6969,PA,Seldom Seen Wind LLC,40.695833,-78.663055,WIND,41.0,0.0
6970,PA,Seward,40.40625,-79.03366,COAL,803.2,2734.997998
6971,PA,Shawnee (PA),41.061194,-75.058242,OIL,20.0,0.376
6972,PA,Shawville,41.06755,-78.366228,COAL,632.0,2329.447956
6973,PA,Shell Chemical Appalachia LLC,40.671667,-80.336389,GAS,251.0,0.0
6974,PA,Shippenville,41.230833000000004,-79.416944,GAS,22.0,0.0
6975,PA,South Chestnut LLC,39.7513,-79.7271,WIND,50.4,118.26
6976,PA,Southwark,39.9144,-75.135,OIL,74.4,3.887
6977,PA,Spring House,40.183889,-75.234167,GAS,3.8,23.503339999999998
6978,PA,St. Nicholas Cogeneration Project,40.8222,-76.1736,COAL,99.2,683.666
6979,PA,Stony Creek Wind Farm LLC,40.0311,-78.8153,WIND,52.5,158.96200000000002
6980,PA,Stowe Power Production Plant,40.27244,-75.670351,BIOMASS,6.0,7.694
6981,PA,Sunbury,40.8361,-76.825,COAL,490.6,95.469
6982,PA,Taylor Energy Partners LP,41.387778000000004,-75.71722199999999,BIOMASS,3.1,0.0
6983,PA,TC Ironwood LLC,40.3509,-76.3658,GAS,777.6,5208.269
6984,PA,Temple SEGF,39.98,-75.15055600000001,GAS,16.0,0.581
6985,PA,Three Mile Island,40.1515,-76.7232,NUCLEAR,980.8,7327.645
6986,PA,Titus,40.3056,-75.9081,COAL,261.0,-0.9670000000000001
6987,PA,Tolna,39.760634,-76.635341,OIL,54.0,3.51
6988,PA,Townsend Hydro,40.733545,-80.31479499999999,HYDRO,5.2,21.241
6989,PA,Trexlertown Solar Array North and South,40.556211,-75.593873,SOLAR,1.9,2.234
6990,PA,Tullytown,40.151389,-74.780556,BIOMASS,1.6,13.509
6991,PA,Twin Ridges Wind Farm,39.760556,-78.87472199999999,WIND,139.4,445.43800000000005
6992,PA,US Steel (Clairton Coke),40.3097,-79.8819,COAL,31.0,174.08800300000001
6993,PA,US Steel (Edgar Thomson),40.3925,-79.8564,OTHF,52.5,256.797999
6994,PA,Viking Energy of Northumberland,40.9172,-76.8146,BIOMASS,18.0,0.0
6995,PA,Warren,41.835947,-79.188668,OIL,137.1,66.071
6996,PA,Warrior Ridge Hydro,40.540042,-78.034628,HYDRO,2.8,6.57
6997,PA,Waste Management Arden LFGTE,40.2058,-80.2611,BIOMASS,4.8,32.204
6998,PA,Waymart Wind,41.5533,-75.4542,WIND,64.5,153.944
6999,PA,Wayne,41.519166999999996,-80.011111,OIL,53.0,0.0
7000,PA,West Campus Steam Plant,40.792778000000006,-77.864722,COAL,13.0,11.996960000000001
7001,PA,Wheelabrator - Frackville,40.782377000000004,-76.17618399999999,COAL,48.0,361.049001
7002,PA,Wheelabrator Falls,40.162633,-74.768164,BIOMASS,53.3,339.667
7003,PA,Whitemarsh Central Utility Plant,40.0975,-75.2428,GAS,1.6,0.2
7004,PA,William F Matson Generating Station,40.432915,-78.002887,HYDRO,21.7,81.128
7005,PA,Wind Park Bear Creek,41.235278,-75.753056,WIND,24.0,66.929
7006,PA,"WPS Westwood Generation, LLC",40.6191,-76.45,COAL,36.0,213.621004
7007,PA,York County Resource Recovery,40.0017,-76.7183,BIOMASS,36.5,229.56799900000001
7008,PA,York Energy Center,39.7375,-76.306666,GAS,1554.0,2537.263961
7009,PA,York Generation Company LLC,39.985640999999994,-76.676158,GAS,68.8,11.465
7010,PA,York Haven,40.113625,-76.71195,HYDRO,19.6,131.743
7011,PA,Yough Hydro Power,39.801637,-79.368214,HYDRO,12.2,44.183
