,state,name,lat,lon,type,capacity(MW),production (GWh)
6018,NY,Curtis Palmer Hydroelectric,43.2469,-73.8281,HYDRO,59.0,320.508
6019,NY,Dahowa Hydro,43.1033,-73.5369,HYDRO,10.5,25.66377
6020,NY,DANC LFGTE Facility,43.82,-75.9175,BIOMASS,6.4,39.374
6021,NY,Danskammer Generating Station,41.571247,-73.974981,GAS,537.4,0.0
6022,NY,Dashville,41.8217,-74.0497,HYDRO,4.8,12.193
6023,NY,Deer Park,40.760833,-73.193889,SOLAR,2.5,3.589
6024,NY,Deferiet,44.0381,-75.6806,HYDRO,12.0,58.87
6025,NY,Dennison,40.763056,-73.323611,SOLAR,2.0,2.545
6026,NY,Dexter Plant,44.003984,-76.04127700000001,HYDRO,4.2,11.748
6027,NY,Diamond Island Plant,43.978626,-75.88610200000001,HYDRO,1.2,6.316
6028,NY,Diana Hydroelectric,44.151944,-75.321725,HYDRO,1.8,7.08
6029,NY,Dolgeville Hydro,43.090635,-74.766961,HYDRO,5.0,15.73
6030,NY,Dutch Hill Wind Project,42.5456,-77.4967,WIND,37.5,78.4
6031,NY,Dutchess Cnty Resource Recovery Facility,41.647,-73.943,BIOMASS,9.2,43.223
6032,NY,E F Barrett,40.616689,-73.64788100000001,GAS,687.2,1518.9739849999999
6033,NY,E J West,43.318906,-73.920785,HYDRO,22.0,67.44
6034,NY,Eagle,43.909714,-75.20083100000001,HYDRO,6.0,38.46
6035,NY,East Hampton Facility,40.961706,-72.210277,OIL,27.3,6.3389999999999995
6036,NY,East Norfolk,44.7989,-74.9856,HYDRO,4.0,24.853
6037,NY,East River,40.7281,-73.9742,GAS,716.2,2753.9910440000003
6038,NY,Ecogen Wind,42.586944,-77.3125,WIND,79.5,0.0
6039,NY,Edgewood Energy,40.7861,-73.2931,GAS,100.0,181.185
6040,NY,Eel Weir,44.638365,-75.49051999999999,HYDRO,2.5,9.506
6041,NY,Effley,43.922831,-75.277923,HYDRO,3.0,18.284000000000002
6042,NY,Elmer,43.927535999999996,-75.288322,HYDRO,2.0,13.309000000000001
6043,NY,Empire Generating Company LLC,42.625239,-73.75002099999999,GAS,653.7,2725.094993
6044,NY,Entenmanns Energy Center,40.7392,-73.2597,GAS,5.2,6.81
6045,NY,Ephratah,43.0092,-74.5372,HYDRO,4.0,13.422
6046,NY,Equus  Power I,40.6439,-73.5683,GAS,120.0,105.539
6047,NY,Far Rockaway,40.610890000000005,-73.76100000000001,GAS,100.0,0.0
6048,NY,Feeder Dam Hydro Plant,43.289874,-73.665834,HYDRO,5.0,26.424
6049,NY,Fenner Wind,42.988989000000004,-75.762536,WIND,30.0,67.944
6050,NY,Finch Paper,43.3084,-73.6376,BIOMASS,29.0,152.936
6051,NY,Fishers Island 1,41.268611,-72.01,OIL,2.5,0.237
6052,NY,Five Falls,44.527491,-74.849177,HYDRO,24.0,97.749
6053,NY,Flat Rock,44.2217,-75.0742,HYDRO,5.0,18.754
6054,NY,Forestport,43.442468,-75.215946,HYDRO,3.4,8.05
6055,NY,Fort Miller Hydroelectric Facility,43.160868,-73.584076,HYDRO,5.0,24.268
6056,NY,Fortistar North Tonawanda Inc,43.0483,-78.8539,GAS,55.3,38.981
6057,NY,Fourth Branch Hydroelectric Facility,42.787575,-73.691676,HYDRO,3.3,16.805999999999997
6058,NY,Franklin (NY),44.4372,-73.9725,HYDRO,2.0,9.136000000000001
6059,NY,Freeport Power Plant No. 2,40.6447,-73.5683,GAS,97.8,52.674
6060,NY,Fulton Hydro,43.32411,-76.418984,HYDRO,1.3,0.0
6061,NY,Fulton LFGTE Facility,43.0142,-74.4739,BIOMASS,3.2,12.395
6062,NY,General Mills Inc,42.870968,-78.87554899999999,GAS,3.8,0.48
6063,NY,Glen Park Hydroelectric Project,44.000608,-75.961156,HYDRO,32.6,154.27
6064,NY,Glenwood,40.827149,-73.647473,OIL,338.0,5.016
6065,NY,Glenwood Hydro,43.2358,-78.3906,HYDRO,1.5,6.272
6066,NY,Glenwood Landing Energy Center,40.8275,-73.6478,GAS,122.0,196.791003
6067,NY,Goodyear Lake Plant,42.502472999999995,-74.98356,HYDRO,1.4,5.662999999999999
6068,NY,Gouldtown,43.612619,-75.339072,HYDRO,2.0,9.86139
6069,NY,Gowanus Generating Station,40.6635,-74.0051,OIL,733.0,10.31
6070,NY,Grahamsville,41.8592,-74.5106,HYDRO,18.0,97.073
6071,NY,Granby,43.323440999999995,-76.42084100000001,HYDRO,10.0,47.34
6072,NY,Greenidge Generation LLC,42.6789,-76.9483,COAL,162.5,0.0
6073,NY,Greenport,41.101110999999996,-72.371944,OIL,10.1,0.011000000000000001
6074,NY,Hailesboro 4 Plant,44.311681,-75.444992,HYDRO,1.4,11.669
6075,NY,Hampshire Paper,44.296544,-75.36645,HYDRO,3.4,18.774
6076,NY,Hannawa,44.6192,-74.9733,HYDRO,8.0,47.045
6077,NY,Hardscrabble Wind Power LLC,43.112221999999996,-74.878888,WIND,74.0,173.68900000000002
6078,NY,Harlem River Yard,40.7991,-73.9156,GAS,94.0,54.448
6079,NY,Harris Lake,43.9719,-74.1861,OIL,1.7,0.0
6080,NY,"Hawkeye Energy Greenport, LLC",41.10603,-72.37615500000001,OIL,54.0,13.38
6081,NY,Hell Gate,40.799,-73.9094,GAS,94.0,45.718
6082,NY,Herkimer,43.033577,-74.983391,HYDRO,2.0,0.0
6083,NY,Herrings,44.0217,-75.6511,HYDRO,5.4,18.085
6084,NY,Heuvelton,44.6172,-75.4042,HYDRO,1.0,4.727
6085,NY,Hewittville Hydroelectric,44.705166999999996,-75.007933,HYDRO,3.0,14.622
6086,NY,High Acres Gas Recovery,43.081666999999996,-77.38166700000001,BIOMASS,9.6,78.275
6087,NY,High Dam,43.4436,-76.4961,HYDRO,11.9,49.806999999999995
6088,NY,High Falls - Croghan NY,43.9247,-75.3731,HYDRO,6.0,35.077
